Project Reference,Mobility Duration,Participant Age,Sending Country Code,Receiving Country Code
2017-2-NL02-KA347-001798,3,33,NL,BE
2017-2-NL02-KA347-001798,3,35,NL,BE
2017-2-NL02-KA347-001798,3,19,NL,BE
2017-2-NL02-KA347-001798,3,19,NL,BE
2017-2-NL02-KA347-001798,3,20,NL,BE
2017-2-NL02-KA347-001798,3,35,NL,BE
2017-2-NL02-KA347-001798,3,35,BE,NL
2017-2-NL02-KA347-001798,3,19,BE,NL
2017-2-NL02-KA347-001798,3,21,BE,NL
2017-2-NL02-KA347-001798,3,19,BE,NL
2017-2-NL02-KA347-001798,3,34,BE,NL
2017-2-NL02-KA347-001798,3,21,BE,NL
2017-2-NL02-KA347-001798,3,25,BE,NL
2017-2-NL02-KA347-001798,1,25,NL,BE
2017-2-NL02-KA347-001798,3,18,NL,BE
2017-2-NL02-KA347-001798,3,18,NL,BE
2017-2-NL02-KA347-001798,3,22,NL,BE
2017-2-NL02-KA347-001798,3,19,BE,NL
2017-2-NL02-KA347-001798,3,20,BE,NL
2017-2-NL02-KA347-001798,3,18,BE,NL
2017-2-NL02-KA347-001798,3,21,NL,BE
2017-2-NL02-KA347-001798,3,20,BE,NL
2017-2-NL02-KA347-001798,3,23,BE,NL
2017-2-PL01-KA347-038934,3,26,DE,PL
2017-2-PL01-KA347-038934,3,35,DE,PL
2017-2-PL01-KA347-038934,3,23,DE,PL
2017-2-SI02-KA347-014253,3,20,LT,SI
2017-2-SI02-KA347-014253,3,21,LT,SI
2017-2-SI02-KA347-014253,3,23,LT,SI
2017-2-SI02-KA347-014253,3,24,LT,SI
2017-2-SI02-KA347-014253,3,25,LT,SI
2017-2-SI02-KA347-014253,3,20,SI,LT
2017-2-SI02-KA347-014253,3,21,SI,LT
2017-2-SI02-KA347-014253,3,24,SI,LT
2017-2-SI02-KA347-014253,3,27,SI,LT
2017-2-SI02-KA347-014253,3,33,SI,LT
2017-2-SI02-KA347-014253,3,20,SI,LT
2017-2-SI02-KA347-014253,3,24,SI,LT
2017-2-SI02-KA347-014253,3,27,SI,LT
2017-2-SI02-KA347-014253,3,33,SI,LT
2017-2-SI02-KA347-014253,3,20,LT,SI
2017-2-SI02-KA347-014253,3,31,SI,LT
2017-3-AT02-KA347-002007,3,22,BE,AT
2017-3-AT02-KA347-002007,3,23,BE,AT
2017-3-AT02-KA347-002007,3,29,BE,AT
2017-3-AT02-KA347-002007,3,22,ES,AT
2017-3-AT02-KA347-002007,3,23,ES,AT
2017-3-AT02-KA347-002007,3,30,BE,AT
2017-3-AT02-KA347-002007,3,23,HR,AT
2017-3-AT02-KA347-002007,3,24,BE,AT
2017-3-AT02-KA347-002007,3,26,BE,AT
2017-3-AT02-KA347-002007,3,22,HR,AT
2017-3-AT02-KA347-002007,3,27,HR,AT
2017-3-AT02-KA347-002007,3,26,HR,AT
2017-3-AT02-KA347-002007,3,27,HR,AT
2017-3-AT02-KA347-002007,3,25,BE,AT
2017-3-AT02-KA347-002007,3,21,LB,AT
2017-3-AT02-KA347-002007,3,22,LB,AT
2017-3-AT02-KA347-002007,3,23,LB,AT
2017-3-AT02-KA347-002007,3,24,LB,AT
2017-3-AT02-KA347-002007,3,27,LB,AT
2017-3-AT02-KA347-002007,3,26,LB,AT
2017-3-AT02-KA347-002007,3,21,ES,AT
2017-3-AT02-KA347-002007,3,27,HR,AT
2017-3-CZ01-KA347-046815,3,22,PL,CZ
2017-3-CZ01-KA347-046815,3,25,PL,CZ
2017-3-CZ01-KA347-046815,3,27,PL,CZ
2017-3-CZ01-KA347-046815,3,33,PL,CZ
2017-3-CZ01-KA347-046815,3,18,PL,CZ
2017-3-CZ01-KA347-046815,3,19,PL,CZ
2017-3-CZ01-KA347-046815,3,20,PL,CZ
2017-3-CZ01-KA347-046815,3,22,PL,CZ
2017-3-CZ01-KA347-046815,3,19,CZ,PL
2017-3-CZ01-KA347-046815,3,28,CZ,PL
2017-3-CZ01-KA347-046815,3,19,CZ,PL
2017-3-CZ01-KA347-046815,3,25,CZ,PL
2017-3-CZ01-KA347-046815,3,26,CZ,PL
2017-3-CZ01-KA347-046815,3,27,CZ,PL
2017-3-CZ01-KA347-046815,3,33,CZ,PL
2017-3-CZ01-KA347-046815,3,35,CZ,PL
2017-3-CZ01-KA347-046815,3,19,PL,CZ
2017-3-CZ01-KA347-046815,3,18,CZ,PL
2017-3-CZ01-KA347-046815,3,20,CZ,PL
2017-3-CZ01-KA347-046815,3,23,CZ,PL
2017-3-CZ01-KA347-046815,3,22,CZ,PL
2017-3-ES02-KA347-010502,3,20,UK,ES
2017-3-ES02-KA347-010502,3,19,DE,ES
2017-3-ES02-KA347-010502,3,21,DE,ES
2017-3-ES02-KA347-010502,3,22,DE,ES
2017-3-ES02-KA347-010502,3,24,NL,ES
2017-3-ES02-KA347-010502,3,19,DE,ES
2017-3-ES02-KA347-010502,3,22,IT,ES
2017-3-ES02-KA347-010502,3,21,UK,ES
2017-3-ES02-KA347-010502,3,23,DK,ES
2017-3-ES02-KA347-010645,3,25,BG,ES
2017-3-ES02-KA347-010645,3,27,BG,ES
2017-3-ES02-KA347-010645,3,28,BG,ES
2017-3-ES02-KA347-010645,3,23,BG,ES
2017-3-ES02-KA347-010645,3,24,BG,ES
2017-3-ES02-KA347-010645,3,25,BG,ES
2017-3-ES02-KA347-010645,3,27,BG,ES
2017-3-ES02-KA347-010645,3,29,BG,ES
2017-3-ES02-KA347-010645,3,27,PT,ES
2017-3-ES02-KA347-010645,3,24,PT,ES
2017-3-ES02-KA347-010645,3,27,PT,ES
2017-3-ES02-KA347-010645,3,22,PT,ES
2017-3-ES02-KA347-010645,3,24,PT,ES
2017-3-ES02-KA347-010645,3,27,PT,ES
2017-3-ES02-KA347-010645,3,28,PT,ES
2017-3-ES02-KA347-010645,3,22,BG,ES
2017-3-ES02-KA347-010645,3,26,PT,ES
2017-3-FR02-KA347-013641,3,20,AM,PL
2017-3-FR02-KA347-013641,3,22,AM,PL
2017-3-FR02-KA347-013641,3,30,AM,PL
2017-3-FR02-KA347-013641,3,26,BG,PL
2017-3-FR02-KA347-013641,3,27,BG,PL
2017-3-FR02-KA347-013641,3,28,BG,PL
2017-3-FR02-KA347-013641,3,23,FR,PL
2017-3-FR02-KA347-013641,3,23,LV,PL
2017-3-FR02-KA347-013641,3,24,FR,PL
2017-3-FR02-KA347-013641,3,25,FR,PL
2017-3-FR02-KA347-013641,3,20,HU,PL
2017-3-FR02-KA347-013641,3,24,SK,PL
2017-3-FR02-KA347-013641,3,19,HU,PL
2017-3-FR02-KA347-013641,3,25,HU,PL
2017-3-FR02-KA347-013641,3,26,HU,PL
2017-3-FR02-KA347-013641,3,27,FR,PL
2017-3-FR02-KA347-013641,3,24,LV,PL
2017-3-FR02-KA347-013641,3,32,LV,PL
2017-3-FR02-KA347-013641,3,25,MD,PL
2017-3-FR02-KA347-013641,3,30,MD,PL
2017-3-FR02-KA347-013641,3,27,SK,PL
2017-3-FR02-KA347-013641,3,34,BG,PL
2017-3-FR02-KA347-013641,3,24,RO,PL
2017-3-FR02-KA347-013641,3,24,RO,PL
2017-3-FR02-KA347-013641,3,28,MD,PL
2017-3-FR02-KA347-013641,3,26,SK,PL
2017-3-FR02-KA347-013641,3,23,SK,PL
2017-3-FR02-KA347-013641,3,23,UA,PL
2017-3-FR02-KA347-013641,3,30,UA,PL
2017-3-FR02-KA347-013641,3,33,UA,PL
2017-3-FR02-KA347-013641,3,24,UA,PL
2017-3-FR02-KA347-013641,4,22,AM,PL
2017-3-FR02-KA347-013641,4,28,BG,PL
2017-3-FR02-KA347-013641,4,23,FR,PL
2017-3-FR02-KA347-013641,4,23,LV,PL
2017-3-FR02-KA347-013641,4,25,HU,PL
2017-3-FR02-KA347-013641,4,32,LV,PL
2017-3-FR02-KA347-013641,4,28,SK,PL
2017-3-FR02-KA347-013641,4,28,MD,PL
2017-3-FR02-KA347-013641,4,26,SK,PL
2017-3-FR02-KA347-013641,4,33,UA,PL
2017-3-FR02-KA347-013641,3,23,RO,PL
2017-3-HU01-KA347-046860,2,21,RS,HU
2017-3-HU01-KA347-046860,2,26,RS,HU
2017-3-HU01-KA347-046860,2,23,SK,HU
2017-3-HU01-KA347-046860,2,24,SK,HU
2017-3-HU01-KA347-046860,2,32,SK,HU
2017-3-HU01-KA347-046860,2,18,DE,PL
2017-3-HU01-KA347-046860,2,18,HU,PL
2017-3-HU01-KA347-046860,2,19,HU,PL
2017-3-HU01-KA347-046860,2,26,RS,PL
2017-3-HU01-KA347-046860,2,33,SI,PL
2017-3-HU01-KA347-046860,2,32,SK,PL
2017-3-HU01-KA347-046860,2,18,HU,DE
2017-3-HU01-KA347-046860,2,19,HU,DE
2017-3-HU01-KA347-046860,2,18,RS,DE
2017-3-HU01-KA347-046860,2,26,RS,DE
2017-3-HU01-KA347-046860,2,26,RS,SI
2017-3-HU01-KA347-046860,2,20,SI,DE
2017-3-HU01-KA347-046860,2,18,SK,DE
2017-3-HU01-KA347-046860,2,32,SK,DE
2017-3-HU01-KA347-046860,2,18,SK,DE
2017-3-HU01-KA347-046860,2,19,HU,SI
2017-3-HU01-KA347-046860,2,18,RS,SI
2017-3-HU01-KA347-046860,2,23,SK,SI
2017-3-HU01-KA347-046860,2,24,SK,SI
2017-3-HU01-KA347-046860,2,31,DE,HU
2017-3-HU01-KA347-046860,2,18,DE,HU
2017-3-HU01-KA347-046860,2,18,RS,HU
2017-3-HU01-KA347-046860,2,25,RS,HU
2017-3-HU01-KA347-046860,2,26,RS,HU
2017-3-HU01-KA347-046860,2,27,SI,HU
2017-3-HU01-KA347-046860,2,32,SK,HU
2017-3-HU01-KA347-046860,2,23,SI,HU
2017-3-HU01-KA347-046860,2,18,SK,PL
2017-3-HU01-KA347-046860,2,24,SK,HU
2017-3-IT03-KA347-012114,3,30,SI,IT
2017-3-IT03-KA347-012114,3,22,ES,IT
2017-3-IT03-KA347-012114,3,23,ES,IT
2017-3-IT03-KA347-012114,3,18,ES,IT
2017-3-IT03-KA347-012114,3,20,ES,IT
2017-3-IT03-KA347-012114,3,26,MK,IT
2017-3-IT03-KA347-012114,3,29,MK,IT
2017-3-IT03-KA347-012114,3,22,MK,IT
2017-3-IT03-KA347-012114,3,29,MK,IT
2017-3-IT03-KA347-012114,3,21,SI,IT
2017-3-IT03-KA347-012114,3,25,SI,IT
2017-3-IT03-KA347-012114,3,27,SI,IT
2017-3-IT03-KA347-012114,3,19,ES,SI
2017-3-IT03-KA347-012114,3,22,ES,SI
2017-3-IT03-KA347-012114,3,27,ES,SI
2017-3-IT03-KA347-012114,3,28,ES,SI
2017-3-IT03-KA347-012114,3,21,IT,SI
2017-3-IT03-KA347-012114,3,18,IT,SI
2017-3-IT03-KA347-012114,3,23,IT,SI
2017-3-IT03-KA347-012114,3,23,MK,SI
2017-3-IT03-KA347-012114,3,22,MK,SI
2017-3-IT03-KA347-012114,3,26,MK,SI
2017-3-IT03-KA347-012114,3,29,MK,SI
2017-3-IT03-KA347-012114,3,24,ES,MK
2017-3-IT03-KA347-012114,3,26,ES,MK
2017-3-IT03-KA347-012114,3,19,ES,MK
2017-3-IT03-KA347-012114,3,20,ES,MK
2017-3-IT03-KA347-012114,3,19,IT,MK
2017-3-IT03-KA347-012114,3,23,IT,MK
2017-3-IT03-KA347-012114,3,21,SI,MK
2017-3-IT03-KA347-012114,3,25,SI,MK
2017-3-IT03-KA347-012114,3,26,SI,MK
2017-3-IT03-KA347-012114,3,27,SI,MK
2017-3-IT03-KA347-012114,3,20,IT,ES
2017-3-IT03-KA347-012114,3,21,MK,ES
2017-3-IT03-KA347-012114,3,27,MK,ES
2017-3-IT03-KA347-012114,3,29,MK,ES
2017-3-IT03-KA347-012114,3,21,SI,ES
2017-3-IT03-KA347-012114,3,25,SI,ES
2017-3-IT03-KA347-012114,3,26,SI,ES
2017-3-IT03-KA347-012114,3,27,SI,ES
2017-3-IT03-KA347-012114,3,18,IT,MK
2017-3-IT03-KA347-012114,3,19,IT,ES
2017-3-IT03-KA347-012283,1,22,IT,ES
2017-3-IT03-KA347-012283,2,20,IT,ES
2017-3-IT03-KA347-012283,2,28,IT,ES
2017-3-IT03-KA347-012283,2,18,LV,ES
2017-3-IT03-KA347-012283,2,19,LV,ES
2017-3-IT03-KA347-012283,2,30,LV,ES
2017-3-IT03-KA347-012283,2,20,LV,ES
2017-3-IT03-KA347-012283,2,18,LV,ES
2017-3-IT03-KA347-012283,2,18,RO,ES
2017-3-IT03-KA347-012283,2,18,RO,ES
2017-3-IT03-KA347-012283,2,18,ES,RO
2017-3-IT03-KA347-012283,2,21,ES,RO
2017-3-IT03-KA347-012283,2,29,ES,RO
2017-3-IT03-KA347-012283,2,18,IT,RO
2017-3-IT03-KA347-012283,2,22,IT,RO
2017-3-IT03-KA347-012283,2,28,IT,RO
2017-3-IT03-KA347-012283,2,23,IT,RO
2017-3-IT03-KA347-012283,2,22,LV,RO
2017-3-IT03-KA347-012283,2,24,LV,RO
2017-3-IT03-KA347-012283,2,26,LV,RO
2017-3-IT03-KA347-012283,2,19,LV,RO
2017-3-IT03-KA347-012283,2,18,LV,RO
2017-3-IT03-KA347-012283,2,28,RO,ES
2017-3-NL02-KA347-001923,3,25,AT,NL
2017-3-NL02-KA347-001923,3,27,AT,NL
2017-3-NL02-KA347-001923,3,25,AT,NL
2017-3-NL02-KA347-001923,3,24,BE,NL
2017-3-NL02-KA347-001923,3,27,BE,NL
2017-3-NL02-KA347-001923,3,20,CZ,NL
2017-3-NL02-KA347-001923,3,20,CZ,NL
2017-3-NL02-KA347-001923,3,20,IE,NL
2017-3-NL02-KA347-001923,3,20,LU,NL
2017-3-NL02-KA347-001923,3,27,LU,NL
2017-3-NL02-KA347-001923,3,20,PL,NL
2017-3-NL02-KA347-001923,3,25,PL,NL
2017-3-NL02-KA347-001923,3,22,SK,NL
2017-3-NL02-KA347-001923,3,27,SK,NL
2017-3-NL02-KA347-001923,3,22,UK,NL
2017-3-NL02-KA347-001923,3,19,UK,NL
2017-3-SE02-KA347-001900,4,28,BY,SE
2017-3-SE02-KA347-001900,4,28,BY,SE
2017-3-SE02-KA347-001900,4,33,DK,SE
2017-3-SE02-KA347-001900,4,19,JO,SE
2017-3-SE02-KA347-001900,4,20,LT,SE
2017-3-SE02-KA347-001900,4,25,LT,SE
2017-3-SE02-KA347-001900,4,24,RO,SE
2017-3-SE02-KA347-001900,4,27,RO,SE
2017-3-SE02-KA347-001900,4,21,RU,SE
2017-3-SE02-KA347-001900,4,23,RU,SE
2017-3-SE02-KA347-001900,4,22,TR,SE
2017-3-SE02-KA347-001900,4,28,TR,SE
2017-3-SE02-KA347-001900,4,23,UA,SE
2017-3-SE02-KA347-001900,4,22,UA,SE
2017-3-TR01-KA347-048486,4,23,CZ,DE
2017-3-TR01-KA347-048486,4,27,CZ,DE
2017-3-TR01-KA347-048486,4,32,EE,DE
2017-3-TR01-KA347-048486,4,25,NL,DE
2017-3-TR01-KA347-048486,4,24,NL,DE
2017-3-TR01-KA347-048486,4,28,TR,DE
2017-3-UK01-KA347-046494,1,30,CZ,UK
2017-3-UK01-KA347-046526,3,22,IE,UK
2017-3-UK01-KA347-046526,3,21,NL,UK
2018-1-BE05-KA347-002415,2,19,EL,BE
2018-1-CZ01-KA347-047734,3,18,CZ,FR
2018-1-CZ01-KA347-047734,3,18,CZ,FR
2018-1-CZ01-KA347-047734,3,22,CZ,FR
2018-1-CZ01-KA347-047734,3,24,CZ,FR
2018-1-CZ01-KA347-047734,3,27,CZ,FR
2018-1-CZ01-KA347-047734,3,18,CZ,FR
2018-1-CZ01-KA347-047734,3,19,CZ,FR
2018-1-CZ01-KA347-047734,3,21,CZ,FR
2018-1-CZ01-KA347-047734,3,23,CZ,FR
2018-1-CZ01-KA347-047734,3,24,CZ,FR
2018-1-CZ01-KA347-047734,3,23,CZ,FR
2018-1-CZ01-KA347-047734,3,21,CZ,FR
2018-1-CZ01-KA347-047734,3,25,CZ,FR
2018-1-CZ01-KA347-047734,3,20,CZ,FR
2018-1-CZ01-KA347-047734,3,18,CZ,FR
2018-1-CZ01-KA347-047734,3,18,CZ,FR
2018-1-DE04-KA347-016563,3,21,AT,DE
2018-1-DE04-KA347-016563,3,21,FR,DE
2018-1-DE04-KA347-016563,3,19,IE,DE
2018-1-DE04-KA347-016563,3,22,PT,DE
2018-1-EE01-KA347-047050,4,24,BE,EE
2018-1-ES02-KA347-010899,3,18,RO,ES
2018-1-ES02-KA347-011193,2,24,PL,ES
2018-1-ES02-KA347-011193,3,22,PL,ES
2018-1-FR02-KA347-014334,4,18,DE,FR
2018-1-FR02-KA347-014334,4,18,DE,FR
2018-1-FR02-KA347-014334,4,19,DE,FR
2018-1-FR02-KA347-014334,4,19,DE,FR
2018-1-FR02-KA347-014334,4,20,DE,FR
2018-1-FR02-KA347-014334,4,22,DE,FR
2018-1-FR02-KA347-014334,4,22,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-FR02-KA347-014334,4,27,DE,FR
2018-1-FR02-KA347-014334,4,27,DE,FR
2018-1-FR02-KA347-014334,4,28,DE,FR
2018-1-FR02-KA347-014334,4,28,DE,FR
2018-1-FR02-KA347-014334,4,29,DE,FR
2018-1-FR02-KA347-014334,4,29,DE,FR
2018-1-FR02-KA347-014334,4,29,DE,FR
2018-1-FR02-KA347-014334,4,30,DE,FR
2018-1-FR02-KA347-014334,4,30,DE,FR
2018-1-FR02-KA347-014334,4,31,DE,FR
2018-1-FR02-KA347-014334,4,32,DE,FR
2018-1-FR02-KA347-014334,4,20,DE,FR
2018-1-FR02-KA347-014334,4,20,DE,FR
2018-1-FR02-KA347-014334,4,20,DE,FR
2018-1-FR02-KA347-014334,4,20,DE,FR
2018-1-FR02-KA347-014334,4,21,DE,FR
2018-1-FR02-KA347-014334,4,22,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,25,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-FR02-KA347-014334,4,28,DE,FR
2018-1-FR02-KA347-014334,4,30,DE,FR
2018-1-FR02-KA347-014334,4,32,DE,FR
2018-1-FR02-KA347-014334,4,33,DE,FR
2018-1-FR02-KA347-014334,4,28,DE,FR
2018-1-FR02-KA347-014334,4,21,DE,FR
2018-1-FR02-KA347-014334,4,24,DE,FR
2018-1-FR02-KA347-014334,4,27,DE,FR
2018-1-FR02-KA347-014334,4,23,DE,FR
2018-1-FR02-KA347-014334,4,26,DE,FR
2018-1-HR01-KA347-047385,2,20,HR,FR
2018-1-HR01-KA347-047385,2,24,HR,FR
2018-1-HR01-KA347-047385,2,27,HR,FR
2018-1-HR01-KA347-047385,2,19,HR,FR
2018-1-HR01-KA347-047385,2,25,HR,FR
2018-1-HR01-KA347-047385,2,24,HR,FR
2018-1-IT03-KA347-013273,3,18,TN,ES
2018-1-IT03-KA347-013273,3,24,IT,ES
2018-1-IT03-KA347-013273,3,26,IT,ES
2018-1-IT03-KA347-013273,3,28,IT,ES
2018-1-IT03-KA347-013273,3,29,IT,ES
2018-1-IT03-KA347-013273,3,26,IT,ES
2018-1-IT03-KA347-013273,3,26,IT,ES
2018-1-IT03-KA347-013273,3,24,TN,ES
2018-1-IT03-KA347-013273,3,19,TN,ES
2018-1-IT03-KA347-013273,3,23,TN,ES
2018-1-IT03-KA347-013273,3,24,TN,ES
2018-1-IT03-KA347-013273,3,26,TN,ES
2018-1-IT03-KA347-013273,3,27,TN,ES
2018-1-IT03-KA347-013273,3,25,IT,ES
2018-1-IT03-KA347-013273,3,22,TN,ES
2018-1-IT03-KA347-013273,3,23,TN,ES
2018-1-PL01-KA347-049903,4,33,CZ,PL
2018-1-PL01-KA347-050229,4,22,ES,PL
2018-1-UK01-KA347-047511,2,18,IE,UK
2018-1-UK01-KA347-047511,2,18,IE,UK
2018-1-UK01-KA347-047511,2,18,IE,UK
2018-1-UK01-KA347-047511,2,22,IE,UK
2018-1-UK01-KA347-047511,2,21,IE,UK
2018-1-UK01-KA347-047511,2,22,IE,UK
2018-1-UK01-KA347-047511,2,19,IE,UK
2018-1-UK01-KA347-047511,2,19,IE,UK
2018-1-UK01-KA347-047511,2,21,IE,UK
2018-1-UK01-KA347-047511,2,19,IE,UK
2018-1-UK01-KA347-047682,1,19,ES,UK
2018-1-UK01-KA347-047682,1,20,ES,UK
2018-1-UK01-KA347-047682,1,22,ES,UK
2018-1-UK01-KA347-047682,1,23,ES,UK
2018-1-UK01-KA347-047682,1,29,ES,UK
2018-1-UK01-KA347-047682,1,20,ES,UK
2018-1-UK01-KA347-047682,1,19,SI,UK
2018-1-UK01-KA347-047682,1,25,SI,UK
2018-1-UK01-KA347-047682,1,21,ES,UK
2018-1-UK01-KA347-047682,1,18,ES,UK
2018-1-UK01-KA347-047682,1,18,SI,UK
2018-1-UK01-KA347-047682,1,23,SI,UK
2018-2-AT02-KA347-002177,3,33,DE,AT
2018-2-AT02-KA347-002177,3,31,HU,AT
2018-2-AT02-KA347-002177,3,18,HU,AT
2018-2-AT02-KA347-002177,3,20,IT,AT
2018-2-AT02-KA347-002177,3,21,MK,AT
2018-2-AT02-KA347-002177,3,25,XK,AT
2018-2-BE05-KA347-002469,2,19,BE,NL
2018-2-BE05-KA347-002469,2,20,BE,NL
2018-2-BE05-KA347-002469,2,18,BE,NL
2018-2-BE05-KA347-002469,2,18,BE,NL
2018-2-BE05-KA347-002469,2,29,BE,NL
2018-2-BE05-KA347-002469,2,24,FR,NL
2018-2-BE05-KA347-002469,2,19,EE,NL
2018-2-BE05-KA347-002469,2,29,EE,NL
2018-2-BE05-KA347-002469,2,19,EE,NL
2018-2-BE05-KA347-002469,2,23,EL,NL
2018-2-BE05-KA347-002469,2,26,EL,NL
2018-2-BE05-KA347-002469,2,31,ES,NL
2018-2-BE05-KA347-002469,2,27,ES,NL
2018-2-BE05-KA347-002469,2,21,ES,NL
2018-2-BE05-KA347-002469,2,28,ES,NL
2018-2-BE05-KA347-002469,2,35,BE,NL
2018-2-BE05-KA347-002469,2,28,BE,NL
2018-2-BE05-KA347-002469,2,33,BE,NL
2018-2-BE05-KA347-002469,2,25,LV,NL
2018-2-BE05-KA347-002469,2,20,LV,NL
2018-2-BE05-KA347-002469,2,23,LV,NL
2018-2-BE05-KA347-002469,2,18,LV,NL
2018-2-BE05-KA347-002469,2,32,BE,NL
2018-2-BE05-KA347-002469,2,20,PT,NL
2018-2-BE05-KA347-002469,2,22,PT,NL
2018-2-BE05-KA347-002469,2,20,PT,NL
2018-2-BE05-KA347-002469,2,24,PT,NL
2018-2-BE05-KA347-002469,2,25,PT,NL
2018-2-BE05-KA347-002469,2,34,UK,NL
2018-2-CZ01-KA347-048321,4,23,SK,CZ
2018-2-CZ01-KA347-048321,4,18,SK,CZ
2018-2-CZ01-KA347-048321,4,21,SK,CZ
2018-2-CZ01-KA347-048321,4,25,SK,CZ
2018-2-CZ01-KA347-048321,4,19,SK,CZ
2018-2-CZ01-KA347-048321,4,19,SK,CZ
2018-2-CZ01-KA347-048321,4,27,SK,CZ
2018-2-CZ01-KA347-048321,4,28,SK,CZ
2018-2-CZ01-KA347-048321,4,18,SK,CZ
2018-2-CZ01-KA347-048396,3,18,AT,CZ
2018-2-CZ01-KA347-048396,3,19,DE,CZ
2018-2-CZ01-KA347-048396,3,20,DE,CZ
2018-2-CZ01-KA347-048396,3,18,AT,CZ
2018-2-CZ01-KA347-048396,3,21,DE,CZ
2018-2-CZ01-KA347-048396,3,18,ES,CZ
2018-2-CZ01-KA347-048396,3,19,AT,CZ
2018-2-DK01-KA347-047207,2,19,DK,PL
2018-2-DK01-KA347-047207,2,28,DK,PL
2018-2-DK01-KA347-047207,2,18,SE,PL
2018-2-DK01-KA347-047207,2,18,DK,PL
2018-2-FR02-KA347-014923,4,23,BE,FR
2018-2-FR02-KA347-014923,4,25,DE,FR
2018-2-FR02-KA347-014923,4,26,DE,FR
2018-2-FR02-KA347-014923,4,33,EL,FR
2018-2-FR02-KA347-014923,4,33,PL,FR
2018-2-HU01-KA347-048008,3,21,IT,HU
2018-2-HU01-KA347-048008,3,19,IT,HU
2018-2-HU01-KA347-048008,3,28,RO,HU
2018-2-HU01-KA347-048008,3,33,RO,HU
2018-2-HU01-KA347-048008,3,22,RS,HU
2018-2-HU01-KA347-048008,3,27,RS,HU
2018-2-HU01-KA347-048008,3,32,RS,HU
2018-2-HU01-KA347-048008,3,35,RS,HU
2018-2-HU01-KA347-048008,3,22,RS,HU
2018-2-HU01-KA347-048008,3,23,SI,HU
2018-2-NL02-KA347-002163,3,19,AL,NL
2018-2-NL02-KA347-002163,3,18,AL,NL
2018-2-NL02-KA347-002163,3,19,AL,NL
2018-2-NL02-KA347-002163,3,24,AL,NL
2018-2-NL02-KA347-002163,3,18,AT,NL
2018-2-NL02-KA347-002163,3,22,BA,NL
2018-2-NL02-KA347-002163,3,27,BA,NL
2018-2-NL02-KA347-002163,3,29,FR,NL
2018-2-NL02-KA347-002163,3,21,RO,NL
2018-2-NL02-KA347-002163,3,30,RO,NL
2018-2-NL02-KA347-002163,3,22,RO,NL
2018-2-NL02-KA347-002163,3,28,SE,NL
2018-2-NL02-KA347-002163,3,18,SE,NL
2018-2-NL02-KA347-002163,3,25,SE,NL
2018-2-NL02-KA347-002163,3,29,BA,NL
2018-2-NL02-KA347-002163,3,19,FR,NL
2018-2-NL02-KA347-002163,3,27,RO,NL
2018-2-NL02-KA347-002163,3,21,SE,NL
2018-2-NL02-KA347-002163,3,19,SE,NL
2018-2-NL02-KA347-002163,3,19,AT,NL
